date,jira_id,comment
2016-07-11T06:41:06Z,42,Add executions for maven-assembly-plugin.  Add the executions steps to produce a single archive with all the jars  scripts and configuration files.  Author: Franck Cuny <fcuny@twitter.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #42 from franckcuny/fcuny/maven-assembly
2016-06-24T15:02:39Z,,Merge remote-tracking branch 'origin/master' into dockerize
2016-06-24T01:46:29Z,34,Vagrant based solution to create multi-node deployment (#34)  * Added vagrant files to start 3 ZK nodes and 3 BK nodes with writeproxy    * Removed comments    * Setting env vars for writeproxy    * Got it working for proxy and normal writes    * Fixing minor bugs    * Updated with comments on the pull request    * Creating a docker file which calls into the vagrant bookkeeper script    * Updated to the public version of twitter bookkeeper
2016-06-08T23:04:54Z,881,BOOKKEEPER-881: Upgrade surefire plugin to 2.19.1  Upgrade to using maven surefire plugin version 2.19.1  Author: Rithin Shetty <rithingmail.com>  Author: Rithin <rithin.shetty@salesforce.com>  Reviewers: Matteo Merli <mmerli@apache.org>  Closes #47 from rithin-shetty/surefire-upgrade
2016-05-26T17:08:24Z,,Added vagrant files to start 3 ZK nodes and 3 BK nodes with writeproxy
2016-05-24T10:20:34Z,,Add documents on running distributedlog in distributed mode
2016-05-13T02:18:32Z,14,Fixes #14: remove concurrency from ConfigurationSubscription tests (#16)
2016-05-09T19:06:08Z,,Initial Check-in for distributedlog oss
2016-05-09T19:06:08Z,,Initial Check-in for distributedlog oss
2016-05-05T16:22:09Z,,Bump version to 4.5.0-SNAPSHOT
2016-05-05T16:21:51Z,,Updated CHANGES.txt for release 4.4.0
2016-05-04T13:55:46Z,926,BOOKKEEPER-926: Compacted entries are not properly synced before updating index  …ting index  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Guo Sijie <sijie@apache.org>  Closes #41 from merlimat/bk-926
2016-04-29T03:05:37Z,925,BOOKKEEPER-925: Fix FindBugs discovered issues in master  sijie Fixed the other findbugs error  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Guo Sijie <sijie@apache.org>  Closes #40 from merlimat/bk-925
2016-04-27T19:11:27Z,925,BOOKKEEPER-925: Fix FindBugs discovered issues in master  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Siddharth Boobna <siddharth.boobna@gmail.com>  Guo Sijie <sijie@apache.org>  Closes #39 from merlimat/bk-925
2016-04-27T08:05:23Z,921,BOOKKEEPER-921: Typo in LocalBookkeeper: Use InetAddress.getHostAddress instead of InetAddress
2016-04-27T07:55:19Z,895,BOOKKEEPER-895: GC ledgers that are no longer a part of the ensemble  Author: Siddharth Boobna <sboobna@yahoo-inc.com>  Reviewers: Matteo Merli <mmerli@apache.org>  Guo Sijie <sijie@apache.org>  Closes #25 from sboobna/BOOKKEEPER-895
2016-04-27T07:30:36Z,37,Auditor is sometimes marking as failed a bookie switching from available to read-only mode  …hing from available to read-only mode  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Guo Sijie <sijie@apache.org>  Closes #37 from merlimat/bk-919
2016-04-27T07:07:08Z,920,BOOKKEEPER-920: Extend bk-merge-pr.py to add more info to Jira ticket…  … when merging  Author: user.email <mmerli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #36 from merlimat/bk-920
2016-04-27T07:00:34Z,911,BOOKKEEPER-911: Fix TestReplicationWorker tests in master  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Flavio Junqueira <fpj@apache.org>  Closes #29 from merlimat/bk-911
2016-04-13T22:51:44Z,870,BOOKKEEPER-870: Change the default value for bookie settings.  - ENTRY_LOG_SIZE_LIMIT to 1GB - increase GC_WAIT_TIME to 10 minutes  since 1 second isn't good for a real production environment - FLUSH_INTERVAL to 10 second. lowering this value won't help since the actual checkpoint only happened on entry log file rolling - OPEN_FILE_LIMIT to 20000. - JOURNAL_MAX_GROUP_WAIT_MSEC to 2 ms. make the default value for low latency - READ_ONLY_MODE_ENABLED to true. enable readonly mode by default.  Author: Sijie Guo <sijie@apache.org>  Reviewers: Matteo Merli <mmerli@apache.org>  Closes #35 from sijie/sijie/BOOKKEEPER-870
2016-04-10T03:58:40Z,917,BOOKKEEPER-917: LocalBookKeeperTest seems to be silently failing  Fixing the `AuthHandler` to use localhost address when passed a `LocalChannel`  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #34 from merlimat/bk-917
2016-04-10T03:19:58Z,913,BOOKKEEPER-913: Fix flakiness in TestBackwardCompat  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #31 from merlimat/bk-913
2016-04-08T17:43:09Z,880,BOOKKEEPER-880: Make LedgerHandle implement AutoCloseable  Author: eolivelli <eolivelli@gmail.com>  Reviewers: Matteo Merli <mmerli@apache.org>  Rakesh R <rakeshr.radhakrishnan.potty@intel.com>  Closes #33 from eolivelli/BOOKKEEPER-880
2016-04-07T19:39:46Z,914,BOOKKEEPER-914: ReadOnlyBookieTest.testBookieShouldTurnWritableFromReadOnly is intermettently failing  BOOKKEEPER-914 fixed testBookieShouldTurnWritableFromReadOnly flapping. Now test waits for bookie to transition to read-only.  Author: Andrey Yegorov <ayegorov@salesforce.com>  Reviewers: Matteo Merli <mmerli@apache.org>  Sijie Guo <sijie@apache.org>  Closes #32 from dlg99/bugfix/BOOKKEEPER-914
2016-04-06T16:38:15Z,904,BOOKKEEPER-904: BookieInitializationTest.testDuplicateBookieServerStartup fails on non-english machines  Author: eolivelli <eolivelli@gmail.com>  Reviewers: Matteo Merli <mmerli@apache.org>  Closes #30 from eolivelli/master
2016-04-05T19:53:42Z,910,BOOKKEEPER-910: In LocalBookkeeper  Zookeeper server and client use different host addresses  Author: Arun M. Krishnakumar <akrishnakumar@salesforce.com>  Reviewers: Matteo Merli <mmerli@apache.org>
2016-04-05T16:47:07Z,896,BOOKKEEPER-896: VM-local transport  Author: eolivelli <eolivelli@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Matteo Merli <mmerli@apache.org>  Closes #21 from eolivelli/BOOKKEEPER-896
2016-04-05T06:50:37Z,578,BOOKKEEPER-578: LedgerCacheImpl is reserving 1/3 of Heap size but allocates NonHeap memory  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #28 from merlimat/bk-578
2016-04-05T06:45:51Z,901,BOOKKEEPER-901: Authentication framework  Author: Ivan Kelly <ivank@yahoo-inc.com>  Reviewers: Sijie Guo<sijie@apache.org>  Closes #23 from merlimat/authentication-framework and squashes the following commits:  aa01548 [Ivan Kelly] BOOKKEEPER-901: Add an authentication framework f930fbd [Ivan Kelly] BOOKKEEPER-794 BookkeeperProtocol.Response.status is completely ignored
2016-03-31T20:53:30Z,909,BOOKKEEPER-909: ZooKeeper of LocalBookkeeper should use the correct tickTime  Reviewers: Matteo Merli <mmerli@apache.org>
2016-03-16T04:03:33Z,894,BOOKKEEPER-894: add command to read ledger entries form shell  Author: Siddharth Boobna <sboobna@yahoo-inc.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #24 from sboobna/BOOKKEEPER-894
2016-03-16T03:51:00Z,594,BOOKKEEPER-594: AutoRecovery shutting down on SyncDisconnected  Author: Matteo Merli <matteo.merli@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #26 from merlimat/bk-594
2016-03-16T03:43:54Z,769,BOOKKEEPER-769: Remove the Hedwig Code  - Remove code directories for Hedwig code - Remove code directories under compat - Remove Hedwig related documentation - Remove references to Hedwig code in pom files  * There is an unrelated findbugs violation in BookieWatcher which is not related to this change * There were flaky tests that failed locally but passed when I reran them  Author: Robin Dhamankar <robindh@Robins-MacBook-Air.local>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #27 from robindh/RemoveHedwig
2016-03-14T05:39:15Z,902,BOOKKEEPER-902: Test failures in EntryLogTest  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #22 from merlimat/bk-902
2016-03-08T06:18:12Z,898,BOOKKEEPER-898: listen to read only bookie changes also in auditor  Author: Siddharth Boobna <sboobna@yahoo-inc.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #19 from sboobna/BOOKKEEPER-898
2016-03-08T06:16:03Z,900,read only bookie runs replicator and does not release the under replicated lock after failing  … only bookie  Author: Siddharth Boobna <sboobna@yahoo-inc.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #17 from sboobna/BOOKKEEPER-900
2016-03-08T06:14:10Z,899,Bookie should return to read-write mode once the disk usage drops before the threshold  …o read only mode  Author: Siddharth Boobna <sboobna@yahoo-inc.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #18 from sboobna/BOOKKEEPER-899
2016-03-08T06:06:40Z,889,BookKeeper client should try not to use bookies with errors/timeouts when forming a new ensemble  …hen forming ensembles  Author: Siddharth Boobna <sboobna@yahoo-inc.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #11 from sboobna/BOOKKEEPER-889
2016-03-08T05:49:52Z,851,BOOKKEEPER-851: Configurable LedgerStorage implementation  sijie Addressed almost all comments from https://reviews.apache.org/r/33096  Only point still open is how to treat the `SortedLedgerStorage` and the flag `sortedLedgerStorageEnabled=true` in the config file  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #6 from merlimat/bk-851-configurable-ledger-storage
2016-02-23T23:44:31Z,841,BOOKKEEPER-841: Bookie should calculate ledgers map writing a new entry log file  sijie I've addressed all comments from https://reviews.apache.org/r/33061  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #5 from merlimat/bk-841
2016-02-23T23:34:30Z,897,BOOKKEEPER-897: Fix findbugs warnings and missing apache license header  Author: Sijie Guo <sijie@apache.org>  Reviewers: Matteo Merli <mmerli@apache.org>  Closes #15 from sijie/sijie/BOOKKEEPER-897
2016-02-23T18:16:06Z,879,BOOKKEEPER-879: Record ledger creation time  Author: eolivelli <eolivelli@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Flavio Junqueira <fpj@apache.org>  Closes #2 from eolivelli/master and squashes the following commits:  509ad4f [eolivelli] BOOKKEEPER-879: Record ledger creation time 227d50c [eolivelli] BOOKKEEPER-879: Record ledger creation time 94cdee6 [eolivelli] BOOKKEEPER-879: Record ledger creation time 2a8e700 [eolivelli] BOOKKEEPER-879: Record ledger creation time c43f0b4 [eolivelli] BOOKKEEPER-879: Record ledger creation time e33f2e0 [eolivelli] BOOKKEEPER-879: Record ledger creation time
2016-02-09T07:39:50Z,891,BOOKKEEPER-891: Read entries failure should trigger callback only once  When reading multiple entries with `LedgerHandle.asyncReadEntries()`  in case there is a read error  the callback is currently being invoked for each of the requested entries. Since a single "success" callback is expected  we should also have a single "failure" callback invocation.  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #12 from merlimat/bk-891-read-callbacks
2016-02-09T07:37:03Z,893,BOOKKEEPER-893: explicitly call bk shutdown to set the exit code  Author: Siddharth Boobna <sboobna@yahoo-inc.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #14 from sid825/BOOKKEEPER-893
2016-02-09T07:32:28Z,886,BOOKKEEPER-886: Allow to disable ledgers operation throttling  Author: Matteo Merli <mmerli@yahoo-inc.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #7 from merlimat/bk-886-disable-throttling
2016-02-09T07:30:29Z,888,BOOKKEEPER-888: Dispatch individual callbacks from journal in different threads  Currently the journal is sending all the responses from a single thread  after the entries in a batch are synced. Since a thread pool has been configured  it is better to spread the send-response tasks to all the available threads.  Author: Matteo Merli <mmerli@yahoo-inc.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #8 from merlimat/bk-888
2016-02-09T07:28:09Z,892,BOOKKEEPER-892: Bookie sanity test  Author: Siddharth Boobna <sboobna@yahoo-inc.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #13 from sid825/BOOKKEEPER-892
2016-02-09T07:23:34Z,890,BOOKKEEPER-890: Concurrent modification exception when removing listener in…  … Bookkeeper ZK ledger manager  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #9 from merlimat/bk-890-concurrent-modification
2016-02-09T07:12:03Z,883,BOOKKEEPER-883: Test timeout in bookkeeper-benchmark  Problem:  The BenchReadThroughputLatency is tight with FlatLedgerManager. so lots of assumptions are made based on how the znodes are changed when ledgers are created. There was a change introduced LedgerIdGenerator  which broke the assumptions that made by BenchReadThroughputLatency.  Fix:  - Use a hashset to cache processed ledgers on reacting on children changes - Remove unpredictable test on next ledger - Fix an error logging on FlatLedgerManager processing ledgers  Author: Sijie Guo <sijie@apache.org>  Reviewers: Matteo Merli <mmerli@apache.org>  Closes #10 from sijie/BOOKKEEPER-883
2016-01-26T21:11:04Z,855,BOOKKEEPER-855: handle session expire event in bookie (sijie)  This change is to retry bookie registration when zookeeper session expired.  Author: Sijie Guo <sijie@apache.org>  Reviewers: Ivan Kelly <ivank@apache.org>  Matteo Merli <mmerli@apache.org>  Closes #1 from sijie/sijie/BOOKKEEPER-855
2016-01-24T17:39:50Z,885,BOOKKEEPER-885: Script to merge github pull request (sijie via mmerli)  Utility for creating well-formed pull request merges and pushing them to Apache. A modified version based on Spark project (https://github.com/apache/spark/blob/master/dev/merge_spark_pr.py)  Author: Sijie Guo <sijie@apache.org>  Reviewers: Matteo Merli <mmerli@apache.org>  Closes #4 from sijie/sijie/BOOKKEEPER-885
